gsr,b_temp,hr,f_ex,stress_level
0.9234590178310884,92.36158504000996,72.18018572282199,sad,62.75751115639658
1.9619913426044024,96.22765222235753,77.98081064558129,smiling,63.25683317173862
1.1151963446760145,94.92534775779541,80.72692263342446,sad,68.67183195846943
2.2273809922891994,97.77985182688212,81.57191635469124,neutral,73.55377045210625
2.8441237484927324,95.02057886179914,63.61156550795661,depressed,62.656035304073214
3.78897146367878,94.21026643140195,89.18767154695439,smiling,72.56487919759735
3.2044848905514267,95.36471807007112,99.38541198086239,happy,79.35770792492993
2.2186443787924546,95.95641467457115,74.21724873429669,smiling,65.37826226352418
2.4461699060656668,97.06811461623849,84.3913235283733,sad,72.05583798170957
2.676149525196864,93.65371842258932,65.4581866966777,neutral,65.98148777059488
3.0693872654363656,96.96748818067476,73.19122365498926,neutral,70.73258915930782
3.4929966583715757,95.35476289400972,78.74826036304869,sad,67.21851324116979
2.590654837288192,94.3498644385167,60.262988645521105,depressed,60.00975622901959
2.0052837459582658,96.50121976588207,88.60949567431987,sad,75.83972907237695
3.0782817494195127,93.42514408076161,82.74393895430792,smiling,72.50860206521207
2.2062773872836687,92.89034846948275,95.26397306475928,depressed,78.4566591685963
2.819026834704613,93.97892285417592,85.88523133918439,neutral,71.93480205473313
2.3895967432152925,96.3658547740323,91.26005041909052,happy,74.09448391484861
1.5296928372872394,94.60009936599944,89.7244323248759,neutral,73.5797100217781
2.5939433901632505,98.0255521530588,87.7434029980883,depressed,73.79542281042546
2.333422950959734,96.5981660197456,71.57354389148576,sad,68.2812935889155
2.887448270936469,93.71457844458895,77.86073814188704,sad,64.69116238325354
2.0499062025277195,94.71834200190055,59.73742699642408,sad,59.692179513052054
2.567731227054165,95.49489608809037,90.18243753587709,neutral,72.92824649100733
2.2422460761423144,94.6469034785039,80.77625383690182,happy,67.21506896058364
2.9328568543912104,93.71327505026899,75.16742683197124,happy,67.32822484115766
2.5035101055946387,94.98246853056446,86.52091367993577,smiling,71.38002945936488
2.628520927868081,96.17875208155124,66.41165363042671,depressed,61.34459884286445
2.281244507248187,94.26296398501816,73.77300971374727,neutral,64.35787711388511
1.7570267300847355,94.88598431809746,92.91562667928001,neutral,73.42046578661977
2.4349082333974903,95.66189586699505,63.78452600251312,happy,58.06484188390859
3.2423360449809255,96.80195084389025,59.02763623520851,smiling,54.363285991923085
2.8977383844889046,94.36917246413196,82.82647027136723,happy,69.65890992928767
2.5165388107206197,95.80403847482994,88.7361630690826,sad,74.99713759350023
3.463340445916071,95.91926450606506,69.04780479300939,neutral,60.46405150794104
2.8729032221443327,94.78087464903678,82.74159728492944,depressed,74.03161346810587
2.7149977622401837,94.30563830341272,82.22355142555546,smiling,72.85170977740668
2.6653891485384,96.27426423517436,90.3763031980677,neutral,77.09576181952585
3.0444988044676027,95.3877976955527,73.88914631913948,depressed,67.66052542267684
3.613133172288053,93.51270108218549,79.31906615362631,happy,66.4556914244721
2.3739772747495147,94.11841470223207,85.51234734395558,depressed,68.91141133134177
3.064962201636365,96.63452744961246,77.43252330079467,sad,63.483392769016206
1.6426001839312547,92.38275719463925,64.12540086797915,sad,57.376762486124775
2.7709585062540842,93.50886905910447,73.04517390423617,smiling,64.51969974362866
1.7633825692108047,97.57755899409509,74.61500675680121,smiling,66.80120592409762
2.271865078086851,97.78715272646657,73.90807628997086,sad,66.40804746117784
2.3847927810326657,96.27143146441,80.3892598440271,depressed,69.20506495350298
2.386641570633521,95.06641097090204,56.3395755629831,neutral,60.99087376178548
2.121314327326268,93.37562239025837,79.253615250461,happy,67.69675025995889
3.3108198872238574,94.53884766413537,90.88959953387784,smiling,73.6266183161083
2.3753260591102117,95.59340459075567,76.76390631817708,sad,63.048502265202536
2.7943515569106356,94.97612297202052,84.36480931290424,sad,75.71136617159337
3.2051011205440334,95.59399810827513,87.62466600287112,sad,77.10194132680417
3.234753753893875,94.20413451489249,75.23748606296839,happy,70.75440139808123
2.4530472037278086,98.34377574862103,71.34677718128144,sad,63.62131162051797
2.5717556451760495,95.04742454240899,81.98654508242281,depressed,65.55304444957632
3.1868022635686186,94.22635332232258,78.444977265911,smiling,67.77864925555541
2.5788253332222886,94.75587996453301,61.656876115605215,neutral,58.63653559422757
2.640792945965902,93.2639584882435,86.82674535563848,neutral,73.45503899450603
1.9649917253922184,94.61842345336318,59.90913514815884,depressed,58.06691628423728
1.9820364010490754,96.21526470179093,82.20103399760984,happy,71.34386835109292
1.9781832535956254,94.21740443751338,66.50245812522255,happy,60.45983088816178
2.6657064975305413,96.00169406724314,79.42840526195177,happy,69.17346719247763
2.260203861379273,92.77501357581153,76.5213373056915,happy,66.3162944865497
2.7007405151186914,95.11301907132237,58.540035344381764,depressed,62.683843287514954
3.2843105154816414,95.11059609929785,91.84300703648137,happy,78.79783482307892
1.6809710256844062,95.00681730757647,65.69800848264757,sad,61.48182875253882
2.581002760168333,93.67731746923266,64.55311595691481,happy,59.42077810232482
2.267400223979714,94.66131290692361,79.0866873459714,sad,65.33001060843388
3.2739909038924946,94.90407032135532,69.44242787069564,sad,68.06708608522626
1.9060261706469328,94.35238400419057,79.86755290738711,smiling,65.28015084817679
2.0993390158314718,94.87579324019865,62.102373591308584,happy,64.85478818639996
2.139340024103841,95.3174313074258,77.3033859700866,sad,64.13418066057555
2.8802464666595347,94.35706579600127,99.57035933104379,depressed,80.77939892803732
2.569573058132761,93.6865564799443,81.82574748125325,depressed,67.22884139448178
2.0721284538308136,92.60048033730338,64.51694803540796,depressed,55.69987890058943
2.582419205680514,95.42754297466817,77.92483512035602,sad,65.29410226890325
3.0817426104458514,97.4767243920652,62.87208309233267,sad,61.50631770401623
1.637375453135846,95.13756644269125,86.59096501788743,depressed,67.40562600459488
2.7793166491388446,94.20337558331462,71.47590743325613,depressed,63.588950261327106
2.462984689528052,96.01522092125673,65.01806813796847,smiling,64.79130902744167
1.6845215898813215,94.52111535950873,58.922424932625766,neutral,57.75736110217096
3.374615881808804,97.1533618877581,67.83325116135879,smiling,64.95528404025539
3.3108035322134697,93.93242770796945,68.82041952594707,neutral,61.10137047920664
2.934883751576984,93.67602344352113,81.09857007616148,sad,64.74823232042215
2.4256262817255183,93.36318232277348,92.8151923339558,happy,75.07165132533967
3.043634104864366,93.59788302003722,69.14736050677921,neutral,59.4947499282296
2.2739175974108514,95.66723766313055,62.69025094885278,smiling,59.88405874601395
1.7490388578467653,94.77128058816217,82.54201015584752,sad,69.92736526254075
3.3369699026898787,94.84683679951466,69.48371287829129,sad,66.49969793571528
3.0641192691149985,93.24856651596872,88.24431540190528,sad,68.07111072671528
2.671830737223858,94.52684963232032,68.16775081492574,happy,65.76937520600175
2.2519341822851144,97.06550863886298,71.81655337624436,happy,67.76496052650089
2.0825509324187714,96.19596263397918,82.04396492697448,smiling,70.96078719597278
2.9744097525671465,96.05262810595313,66.43502372299626,happy,58.30107405423289
2.904444585640315,95.28029149997127,88.820326130655,depressed,78.25643400430336
3.0320420172531817,95.84406019368963,71.31093865530713,smiling,69.34457161111689
2.277365566993507,95.85058637338723,70.76834039994829,sad,63.374069111823694
2.890115529352642,94.63918851178889,89.58624230982427,smiling,75.36906343050302
2.9703102262724195,95.29395654447073,58.72475734261299,smiling,57.9432422750956
2.442276058556471,95.73153028028165,83.51514701575529,happy,73.19092300364974
2.569694334696326,93.50896250666133,82.45821966907279,happy,67.4667959401705
2.7054212857763327,92.06286332715528,76.56350861979982,depressed,62.86380998257995
2.0924788112472275,96.73793330588286,63.48557992723262,sad,65.332613867277
2.3759767295751053,94.61200318182513,85.43263250517853,happy,67.50700857031076
3.2362548871873535,95.03641824466783,65.87037831646315,depressed,60.932260965408595
2.756871586602505,96.71763103768261,87.38924190593241,neutral,72.20527864325803
3.37308603103721,94.73438829473045,77.97634264068826,neutral,63.50202151190422
2.865640887145346,94.39446868091521,85.05756746366883,smiling,69.4493554210254
3.0002500478539416,94.98624907992705,61.3839546510121,neutral,64.32349866317435
2.27497054019407,93.60401979642558,86.95186196696166,happy,68.95706548935692
1.8502340172956655,93.56325080950347,89.10089081235897,smiling,73.68241624042207
2.5407858128845273,93.27990064114285,76.64737793348407,sad,65.99170684183747
2.4024519891836995,97.14641800538521,76.61932106164174,depressed,71.1932975624465
2.4047581436248797,96.43748490210317,62.42087327244367,smiling,57.139098269004485
2.367195051498057,94.87769788767281,73.1241438280993,neutral,65.96938000450551
2.6788740046668513,95.52071964383705,81.76474780369837,happy,67.62584341327934
2.078353441239261,94.46324552006782,71.047757689577,neutral,68.43923578960198
2.08055873989756,96.0216324409539,112.55841827013623,smiling,80.50748043199367
2.3713573962714434,96.5119999866647,73.34653484194396,depressed,61.763421539200486
2.4058702890086314,94.09853922385602,101.31748612641019,depressed,82.95788540905639
0.9206965411337438,94.54487420128041,64.73917795669821,sad,58.572267432722626
2.684719895363739,97.36327926908777,68.50600876262035,sad,63.82557790186986
2.1304126375956542,94.47275923449399,81.83077117683011,neutral,65.34418661594027
1.837780815010754,94.99472147752051,66.90787021310581,smiling,62.00297386597497
2.1846767472081075,95.1197869911215,78.79372382119276,neutral,73.18170604742059
2.4536360110858397,95.11645812422347,68.94683634333846,depressed,67.74730065258582
2.82307037688918,93.68170675398852,67.78324469373564,smiling,62.49557077789164
2.2365168678121514,94.73091639926231,93.4483966486792,sad,71.39047192092839
1.9085086683662151,93.7371776211051,87.52111362314537,neutral,71.85947464167731
2.266669943353243,94.83923686602336,89.60820877875611,depressed,77.7032625440696
2.470832873557184,94.78301396252505,87.946317840175,depressed,74.07021322503927
3.7661068207587958,95.2333463755658,81.43718237174177,depressed,74.83639779937812
2.5597117409455135,92.61194576022933,82.25533952996109,depressed,72.9291341528247
2.6719523327809456,95.5128095529043,77.54107911567144,neutral,72.51545715752509
2.811692929080414,96.24818215884919,77.20697994915948,neutral,65.62111683511387
2.4858147922254084,95.65379848417678,74.81596246645155,happy,67.18696959713495
2.121522541104683,94.43920129385855,83.19025911566418,depressed,74.24289748626653
2.4058484511877642,93.98100236776237,85.84992934182361,happy,74.74423934911503
1.8369933608321052,95.27182029593082,85.55879038342239,neutral,70.0343385932779
2.88176808114369,95.96289767772151,61.95176437460702,smiling,61.99052010264814
1.9352095944480574,95.05855410209155,84.76403988787752,depressed,71.55371964753118
3.530891615527125,94.08484767442133,70.38444499472384,smiling,65.80137373508595
2.8458305234372023,94.99176841794332,71.4738637228642,depressed,68.15721503981337
2.9655241889166075,92.44970628016506,87.2690076876108,sad,72.86031638587805
1.2847380725098294,95.38670158464181,73.43579564100823,smiling,67.41687022640347
2.324114444322912,94.68474626121902,88.96983152448496,smiling,76.4170521327486
3.2214655523200633,92.3266744905118,75.09318094953343,smiling,68.67184705482184
2.1234749379389517,96.39165209593699,72.876051275345,depressed,63.23318164965581
2.1849228293522422,97.12266227386755,88.74484692660663,neutral,77.09552525904668
2.1045135678859914,93.39452738363364,77.24225435818975,neutral,66.39912177217019
2.4075987903125373,95.33670222165314,73.44544695864077,depressed,63.52713922205034
2.5755768029525137,92.32933621854835,70.62179443221514,depressed,67.92421390811126
2.5298611425502244,97.03881287062427,89.54964591813477,neutral,72.39812854299265
2.6893747155713443,96.05870577359012,79.64507160134087,depressed,73.905633922561
2.9080844301343007,96.40346443788631,64.23728143886791,neutral,66.53442595393457
1.6665658996568102,95.8105542990013,93.93394294933928,sad,71.55631664801084
3.0939965388654076,94.19201521684343,66.13916653002813,depressed,62.862915585648686
3.425462051295561,95.08780513056215,82.63601343799454,neutral,73.54617865575901
2.1092630609387615,94.7661909315392,55.432248679557105,happy,54.14425700521372
2.752780832216433,93.51375702789531,82.8030299745931,happy,73.24688820643321
2.0500506042570312,96.4723814565836,86.45502918627024,smiling,73.12937998061602
3.1570772276396166,95.57178442727172,70.05335162701483,neutral,67.77450853183423
2.0611233484238776,92.1549852755842,75.47399710835795,depressed,62.9852443870008
1.5645862250406797,97.93757314228299,88.80046931221015,sad,78.65619181298456
1.8512218710771946,94.04211056993269,79.22025533687163,neutral,67.8364809924175
2.5470532571963185,98.01595998749222,70.3134122496753,sad,61.603487333157084
2.7388446135923705,92.87265003110069,63.46566090180781,smiling,56.128366720182264
2.058957580508642,91.91674084831222,90.51929902135127,depressed,73.66855599512205
2.735378951145651,93.46155549516719,82.74580124847947,neutral,68.58837214456665
2.449238565198977,94.26468172650101,83.59342256262556,smiling,72.99119920097813
2.655710252463161,96.58258153505835,91.00658047348104,sad,74.2021220507554
1.9574549911330665,95.685071777391,96.37557437916553,happy,75.59693105877994
2.380279557524103,93.83528429185831,94.59800140373602,neutral,71.73693392656304
3.3193556523137575,98.23217678645902,75.25095543881615,happy,64.38345663913725
2.8717859854986374,94.88621436757735,68.70591861484083,neutral,63.20491752877584
2.079169606254422,95.55708984097562,85.89026167558153,neutral,76.31219020709207
2.9635655332614697,93.22747700572982,80.39317900181206,smiling,64.42075167376551
2.282970745658147,94.55855484598999,75.6055529630576,depressed,64.7665071363454
1.8991267863352648,94.39075008171578,82.05103858519462,sad,73.61563468415955
2.112203442775862,94.74902219504843,88.10604577829795,depressed,72.25640448911295
2.523205313745486,96.62467033798238,81.1275535937233,smiling,73.20642730926835
2.0176761819457676,96.02885392979873,87.34076838166865,depressed,69.42303503148007
2.507515926609501,97.31714541399701,80.63170483675455,depressed,69.74424062485879
1.943336023581671,96.04603035285623,86.04493651207193,happy,67.53089970345859
1.9640641034252277,97.24706950803913,70.03576447383385,smiling,68.96075612637469
1.7279106631311794,95.7052218508281,81.52797233809459,neutral,66.00339889494884
2.618010012910302,95.51991251022915,83.56510088179647,happy,68.318949394042
2.6335111603216763,95.08396424403819,76.60245004400079,neutral,71.14417496314827
1.857998418803702,96.60782847222303,76.30823664760965,happy,67.42667431525243
3.7171694960547743,94.54165435319081,67.67071114764842,depressed,67.52402841015547
2.6806248894079245,95.36632834518743,85.6541315443375,happy,72.85732149258683
2.803877306909762,93.72512427162773,76.58353218402182,happy,66.023255806414
3.1890676143035788,94.4733376145802,65.63004164635026,smiling,65.28933624027803
1.6073143827373764,96.83666966958418,85.63789505687923,neutral,70.05608721836444
2.7576850797844825,93.57285586585556,78.19096094788121,depressed,68.82460149043487
1.8826166891567007,96.22109698414305,59.966749109926795,depressed,55.87517125686861
3.3032952144032497,94.32927362197623,76.4514633111698,smiling,63.77709278820303
1.2995128228332167,95.8518256551452,72.08318816957582,depressed,63.328473332793656
2.6626103670352816,93.41713217420426,81.83847443857638,sad,68.24537540532387
3.1210500757634354,93.92550091452001,74.07694264656726,happy,61.669115355924966
2.6464178300412566,95.18361223797416,77.49136180172306,depressed,63.65099677496599
2.947503460402167,97.60110484790292,83.24428552875416,happy,74.45391789182045
2.7496782469919805,95.17519982788781,75.91703537082783,smiling,62.14591191520186
2.5185763229001927,97.34957061805002,60.561963890403746,smiling,60.393272921363724
2.163779958457427,95.10351231146323,86.03463763822168,smiling,71.90761324525712
2.004275442810136,94.70310261839202,70.26949810310917,sad,59.86968540053827
0.9186807695812382,93.59137384796944,60.28376049586477,happy,63.10363068486359
2.4682351670349068,93.57237056771785,72.10774532736058,depressed,67.70021579492155
2.7585240987375803,97.04439115766691,60.20939076089326,happy,61.24941515881779
2.6735109094552643,95.62226286108,87.90916198254865,depressed,78.09433474089464
2.1974003988010935,98.78324597967244,83.58663855594673,depressed,66.88864576476793
2.800259258667907,94.33415389429608,65.50795138897321,neutral,58.39000441624497
2.1259335458400823,95.08931621282059,80.5281527191692,smiling,65.55089093554034
2.9290033247406413,94.068244332811,80.97897422093905,happy,74.1327717154336
3.0828959495174395,92.99651210133074,79.2206007682418,happy,66.79350307279894
3.2216221752222722,92.8954140262547,74.98801912051876,smiling,67.86357523055858
2.519367066536616,96.96813817204706,67.78101218367429,happy,66.75239472316778
2.93173207716425,93.90444451467776,74.45439002827801,depressed,64.55737980105148
3.216355767221481,92.24998166528803,75.03785698659557,depressed,66.55716670371824
2.274483913859152,96.35665342844355,75.85282837945287,smiling,62.69260531885277
1.9794520129588813,95.82352948041519,93.62599286141592,smiling,79.8847429455294
2.6156564726502918,94.5419149953337,66.23993817095919,happy,60.30709226662957
3.26898175789751,93.62008613348539,81.13899879277207,happy,64.6987440640283
2.6013963486582883,93.5616019654613,85.16468049221749,happy,71.9997351336582
2.2514163709722035,96.26335290735483,75.1952217523104,neutral,71.80874670673731
2.1867008822648084,98.51097628697974,67.89426667386684,smiling,65.08139982473193
2.3702333904736976,97.87529704683453,85.97660466127404,smiling,76.03923593316907
2.892814157352843,96.0866254806519,80.93452500723713,sad,66.79429447066732
2.11218625140102,95.8855834702815,68.51573754193359,sad,60.14532497441556
3.2957004653200217,94.27617338086888,86.1723235605731,sad,70.93679551088404
3.1931450799950967,96.95403173514804,72.87999609940698,happy,71.09964784235461
2.11915158039577,94.28151732993534,72.45531059202698,depressed,61.01132552234851
3.1069092479889395,95.10183061187576,88.47732104899626,happy,74.32429312437182
2.318594991405866,97.16875032017015,99.31672724673429,depressed,80.42705856745073
2.1957896304583526,96.63116083467247,78.58615226404021,neutral,68.98245724089826
2.6259712858759032,95.80686779035696,79.42510538633641,depressed,72.29782945012163
3.3375409092417874,94.97172352675508,96.38192538409999,neutral,75.19443647888701
2.5260864642226224,96.04779005784077,91.17283633171125,smiling,70.55539767436423
2.485640736980214,92.41971343494687,94.42494261416235,sad,76.49719081065669
3.0591089273711707,93.90948252447943,71.05416400960075,neutral,61.911570767630536
1.9015905025308224,94.99336757819108,101.61516279252307,sad,81.12055004189429
3.2123582911853257,93.93065535531818,82.47205221986154,neutral,72.05712164229172
2.318003748638341,96.52874489463917,64.25850055385091,neutral,57.51267639353145
2.1945387296523866,93.29510014933109,69.31626878463811,smiling,64.15040806104793
2.344096184137981,92.37499928336393,67.9756137574948,depressed,64.05944617807367
3.0983514173375153,92.77169478837251,84.64256954112878,smiling,66.09280086008945
2.186079923105159,96.13201509539563,57.660589726651665,neutral,61.628679706626144
3.050945147617379,94.25894456856862,99.8779096667621,happy,80.47691299284712
2.451460339203995,96.21798430755722,90.23798183483196,neutral,76.42376599212601
3.1021310155322093,93.59600649017187,77.0071126069077,happy,70.30549235018037
3.157467092662471,94.02817590540799,69.41067041287064,sad,62.13280062145033
1.7818362512918418,93.12837083776736,68.94145209223659,smiling,62.85436333718651
2.114277989304079,93.94352093483455,82.71379146848973,neutral,67.89934030766243
2.301223930549441,95.36266819568306,76.81136571736478,sad,69.53130238961818
1.8406586483506087,96.17738784776824,74.58193774604759,neutral,65.52325725680129
2.7300232757366576,96.03649221742279,83.18965917512541,sad,74.02144055470649
2.7425471490689386,95.05011078811657,87.08624418967437,sad,69.95791561777288
2.3520397139020135,94.64665504556366,85.59305895784568,smiling,76.5069206627831
3.4239482883428396,94.93484281306036,68.83996645588624,smiling,61.678486678355824
3.3949119077751373,95.69768900138882,82.6570807370933,smiling,68.98292595384665
3.069114723128796,92.32370375180211,91.8595811190771,sad,71.64753742132713
2.7824986434873504,96.12365583566098,70.6941670221782,neutral,61.22788916923319
2.4271068286632502,98.50258615850322,67.22793797480739,sad,60.202356984068594
3.575297257179841,95.74199289252394,84.36938786595084,happy,67.4168825125061
2.5566807564365033,94.24824741486508,83.63621554659667,happy,71.48074910502302
3.1271910107054004,94.32177949398321,68.53052176739936,sad,59.36441432304568
2.591509897132344,93.84098313937409,62.38882451702388,depressed,55.941754123475626
2.850704287872119,96.51140744276273,84.41922398484904,happy,71.22237699556686
2.7891336096540074,97.30143925200386,83.35683965079828,happy,67.91994653879374
2.251453389560662,96.08690775661456,77.857600278181,neutral,63.93958470135945
2.5629663750831453,95.50426492655345,81.06248342282345,smiling,72.39878154872531
2.591901471344241,95.86482142106837,76.72523905148006,depressed,69.51770431762907
1.652398650717559,95.24382839951664,92.84009400015503,depressed,76.11637830039543
2.6491698642186874,96.75409484671339,79.02155975839652,neutral,71.25324710659001
2.467980131938966,92.17687120111502,83.53439495683047,smiling,69.26720321043813
2.2990104523964656,97.18507148348564,71.73929991943078,neutral,61.71115852870133
3.0222595335805753,95.0779572573032,61.1798326618877,happy,61.16086564752223
1.9095402246327942,96.68052888668583,72.81171264508946,happy,70.21771033868612
1.3484892049673491,91.60797662083557,77.89228995023414,smiling,67.21943816762405
2.5339443278484386,94.05147767475249,82.41270138725791,happy,70.8052908403607
2.914436937072381,95.55133823500844,85.41720750498493,smiling,76.33125459552004
2.7055290388301123,94.2290269875619,67.89004929579673,sad,59.85255733432731
1.8957858072533682,97.41601637292321,73.23553219903475,depressed,65.95401097949346
1.2899363983920071,96.01150722859131,76.71937800845848,sad,62.759489742895894
1.8844097905128065,96.46556267698011,79.10315253007715,depressed,65.4334365947889
2.407259585094999,95.76173881741815,79.26421636186754,sad,65.75696778156248
2.8356135448026536,90.64149196214532,67.81166570233187,smiling,57.325956652470566
2.0464463086878286,95.4882475027812,89.27772510381028,neutral,69.00842118706484
2.1737851537395505,94.58310780666513,65.60690954603785,sad,65.14381997449351
2.888354499668529,93.39249043945273,91.04673861438863,sad,71.64060691480698
2.4763499398066244,93.88015039054946,75.61854402351584,happy,63.33421203735053
2.6239204326693706,93.03861055619993,84.45782971296279,sad,70.64145138786392
2.75232627735869,95.75613417376323,83.79191598527207,happy,72.75655799368492
2.257252204881202,96.12186334636603,82.13546376870667,happy,69.33063768449021
2.7153798658596946,93.34245460718009,75.25996332972252,happy,68.26721132257029
3.4352752881796915,93.66947292984044,64.87925035498921,smiling,59.46331794349891
2.5440881851858506,95.05503257592159,78.2294489572608,smiling,64.46908442994119
1.8183330648876455,96.36339205354857,74.47886870142388,sad,64.78120042155672
2.6605189840600176,92.60339328906217,64.03289599564907,neutral,64.99654095131751
2.6104028280803955,95.45431847693115,75.8406600222704,neutral,66.30219011878528
2.1347225680705892,95.23122647260034,70.67794891748413,depressed,62.48317069876308
3.014709096260175,95.17097374457029,85.45195358578916,neutral,76.03514314143013
2.3876217383253335,95.24314108667905,69.14640078892774,depressed,64.28935445543024
2.538223095763387,95.95178394894954,66.62187365328624,sad,64.60266910068503
2.6075934108864325,96.26016415418967,75.55977849016723,neutral,62.253844207485045
2.965383964892392,90.68051295961683,85.87302364534646,sad,73.5658093050385
2.8131218574045023,98.49772007181622,81.26042563562696,smiling,75.28504893401826
2.380926707247387,95.92546283973354,85.56611389773687,neutral,71.1948914829596
2.5626623791072665,93.81280052952359,74.65240088948393,neutral,65.851515122272
3.064952073146581,95.49317652675981,86.48590392239645,happy,77.38758374903684
2.7318086152523047,94.85440340032197,71.61385500602185,depressed,61.29128799010142
2.4702816444033715,97.29232009285897,81.63183532789853,sad,74.339861280276
3.4631013713874577,95.77283558812334,64.22677914573143,depressed,58.93809430736057
3.037556044925029,94.08260855837199,74.4356110480208,smiling,67.08931764395547
2.1069253120196505,94.56253071500551,70.26756915625086,happy,68.49455497067069
2.4758738802163722,91.80633464770268,77.05406129007739,sad,70.63717477706193
2.7096276064646423,94.16416763404237,78.07825701863092,depressed,70.03814821909607
2.661967808166763,97.0734197412064,79.31093162374384,smiling,68.48858723593051
2.265771720083509,94.48071254953102,73.67026524486563,smiling,68.34110015039786
2.340455620290455,95.87396982314489,104.1500085439794,happy,82.62066595966361
2.5049611909265135,93.40618721676475,72.8443488702052,sad,67.05867501867334
2.540524337866411,95.28970816863028,78.57296375153678,depressed,71.38358544701327
1.3340227362219388,94.08832492336857,56.77376215602318,happy,55.61042202697699
2.739571185409534,93.545838786136,82.93458457833576,sad,65.10633123046776
2.652490278722991,95.3592008543361,84.52220910791945,smiling,71.22734652637288
3.74707886631266,94.61393557649565,79.42468033023887,sad,72.08917702509136
3.1401855883647958,94.34491368274772,79.74246782847533,happy,68.81351407194693
1.704016079191939,96.43570107341169,70.70369709978415,happy,61.733979706598326
1.3918075634452682,95.71011842266797,92.6203172383293,happy,73.62673485408465
2.549880140229111,93.78572134872566,93.98365836521661,happy,77.22417802609813
2.7296307335553083,94.03613005884979,71.27575793477159,depressed,66.76009877154814
3.7871882060131803,94.35402070322215,69.85401108273398,depressed,64.04046079203096
2.7223251660999925,94.4975235202514,81.07977955974386,smiling,69.74230286345167
2.086552552171159,92.99473144156606,82.76989119305746,neutral,73.59653924595709
2.4811144043283604,93.23022696123247,100.32250665579775,sad,83.56285499004721
2.2792127695800235,95.34620565980742,72.07076478319632,neutral,66.21972450996671
2.297150342383762,96.23790512862989,88.80113348182296,sad,74.85361340614574
2.5928873152515295,94.35370738463574,74.23210648204466,happy,65.29011953606887
2.962844139535158,94.74877152786506,70.36370886065423,smiling,68.69722411872146
2.457540598859711,92.82798818408055,76.05777458885512,happy,69.37158633182325
2.377233372362755,94.12011621688809,78.81229094743169,sad,67.66715201818877
1.9322901507562908,95.84645316283553,59.26468401658762,depressed,60.963808063182384
2.3695389751246028,95.97695583874595,74.16308787848305,smiling,66.81977029590814
1.6783113569501016,94.28140152038655,76.97286826590148,depressed,67.49443938562345
2.11008859614853,93.89173240521188,91.75143061686956,depressed,77.02298852437367
1.998972151180617,94.3527019809017,78.70455342768462,happy,63.503018336435716
2.3020679004594573,94.12218109941986,81.36197867902509,depressed,67.70411131718475
2.705700311356289,94.25470723327314,71.46852460456387,sad,63.62517752495324
3.1401377123846466,94.69541968864314,84.03074430979288,depressed,72.3224529326934
2.102141421967872,95.03532931749264,69.23201147903302,depressed,66.46541563240282
2.0709580769607574,96.17537720308096,73.54599486832156,sad,65.78497788723676
2.3358273077656886,93.84502007714978,91.18637511261976,neutral,77.99620278752444
2.7114730002577767,96.45024718973129,98.62404587742424,sad,83.07987577119529
3.5606148478763675,96.767872944784,64.15942181575349,sad,65.96324781955175
2.878122617440921,97.07067640117118,84.42597558261144,neutral,72.9974198153612
2.581361395719443,96.80768536520138,78.6276748221524,neutral,66.18186766385938
2.1470711614142823,95.66045405466114,79.95878287187085,happy,67.25873736388462
2.5949648279222006,94.15487293400507,75.52863542685012,sad,67.4387092104781
3.0647828578273386,94.99459033688375,84.96468102389176,depressed,71.08638756627673
2.9338771215749504,94.0704627555621,79.97808902438426,neutral,66.79978383644128
1.9747820459349872,93.67637403042339,76.26944300662049,happy,68.15313708336129
3.2245946383368356,94.82244209128721,84.28042549319781,happy,66.61896903767779
2.7937600015804183,96.22789677254754,53.701901252897386,happy,53.57280091131688
2.350960371332401,95.08926955563567,89.91820836131625,depressed,77.99988142290431
3.2602982126199795,96.84998897359431,89.28581940951213,smiling,71.89138518741699
2.077418730946965,96.95163303742198,90.55764028865468,happy,72.43345293716581
1.6641194540543691,92.40184643936618,71.82150600976057,depressed,64.27155901084954
2.245945016110099,92.883462892731,76.4690034131881,smiling,61.954171042253286
3.097009317229119,95.05549151915027,82.06594426753327,smiling,74.68910734068074
2.0428637668383214,93.6951219083416,86.55642917021402,happy,71.28782323558052
2.27508693018807,94.67437747021549,77.10032392352291,depressed,66.37729440239542
2.847500266120414,92.97299536307602,67.40148137689667,happy,61.46224693755749
2.3971361985408577,93.19785038186103,59.78217520840866,neutral,62.91624442579197
2.6809864010144544,95.22497687500807,77.81936775779347,smiling,71.0372859960052
2.9078513260831067,93.72324514075946,63.34052186794437,happy,58.105151800968834
1.949627549715713,92.86904359677351,88.85817078402548,neutral,75.82397076033246
2.1747330793773916,94.17857929774144,72.80087747872491,happy,65.55441844215159
1.3822573936674731,97.11809646189494,95.22032589548303,happy,76.18959394497458
2.6782809722822565,97.54716012020133,85.72937803341988,happy,72.68201163857863
1.6424815016293763,95.99796603346574,76.08914440426041,happy,71.69843082282992
2.29766827838686,94.19605116924862,86.55240463379674,neutral,74.94084853431036
1.9027780940783656,95.23366350114418,77.08993141844734,depressed,68.89581691486352
2.0658511599749505,93.39153003912838,67.75703279168758,smiling,60.371186875210554
1.8860927247309505,91.72324843587205,81.6083316458141,smiling,69.70080863933124
1.2514211860010505,93.5565759056241,75.44725436081151,happy,61.55284111175247
